date,open,high,low,close,volume
2024-12-10,6132.291,6141.066,5982.583,5992.094,32052782300
2024-12-11,5973.326,6051.472,5972.27,6047.105,25388394100
2024-12-12,6048.781,6107.715,6023.234,6100.395,24365369000
2024-12-13,6065.954,6065.954,5988.292,5988.292,28632819800
2024-12-16,5983.16,5991.577,5888.043,5912.601,21464744100
2024-12-17,5896.968,5924.624,5837.251,5848.163,19310854700
2024-12-18,5861.262,5921.98,5853.163,5888.616,18799629000
2024-12-19,5829.263,5918.49,5816.473,5901.916,19653119400
2024-12-20,5889.946,5962.415,5889.946,5917.175,17809039900
2024-12-23,5917.694,5935.152,5815.342,5818.551,17731548600
2024-12-24,5827.16,5897.195,5827.16,5895.26,16736582400
2024-12-25,5896.43,5897.51,5796.648,5840.289,15727913200
2024-12-26,5830.721,5897.483,5830.721,5887.061,14531944400
2024-12-27,5892.694,5975.792,5881.717,5899.167,17908549800
2024-12-30,5890.463,5928.572,5867.854,5898.884,15556558600
2024-12-31,5902.033,5905.463,5725.732,5725.732,18215885500
2025-01-02,5717.916,5722.111,5498.822,5545.817,19376315700
2025-01-03,5552.75,5581.398,5419.743,5427.804,17407731000
2025-01-06,5421.065,5482.625,5384.333,5427.101,14626565800
2025-01-07,5429.173,5485.585,5405.133,5484.685,14506527800
2025-01-08,5462.324,5501.656,5326.926,5461.586,16384991500
2025-01-09,5437.813,5493.68,5436.704,5456.586,12983262700
2025-01-10,5449.001,5496.383,5369.281,5369.281,13017955300
2025-01-13,5319.701,5422.012,5319.274,5381.697,11968293700
2025-01-14,5393.763,5582.835,5378.588,5572.272,17214286000
2025-01-15,5559.579,5569.19,5509.576,5522.459,13839324300
2025-01-16,5546.7,5633.855,5508.915,5545.634,14931808500
2025-01-17,5524.205,5621.937,5519.411,5587.294,12669117400
2025-01-20,5621.925,5665.183,5598.158,5614.331,13571250700
2025-01-21,5639.604,5642.917,5573.5,5633.925,12649130000
2025-01-22,5606.847,5618.581,5567.779,5607.059,11537499600
2025-01-23,5659.369,5717.689,5584.255,5584.255,16341998700
2025-01-24,5570.48,5660.434,5570.48,5649.95,13943805800
2025-01-27,5660.485,5676.026,5589.343,5589.343,13654605600
2025-02-05,5643.175,5646.037,5588.556,5614.387,15567414100
2025-02-06,5606.871,5749.023,5597.325,5747.901,18142819300
2025-02-07,5750.289,5889.428,5741.733,5833.988,23271886300
2025-02-10,5858.243,5895.406,5836.171,5888.551,20930090500
2025-02-11,5890.373,5890.373,5827.378,5858.281,18192050800
2025-02-12,5841.362,5940.537,5841.319,5940.53,19544615500
2025-02-13,5938.203,5957.58,5889.695,5898.261,22828183900
2025-02-14,5893.934,5954.477,5886.95,5947.796,21191426100
2025-02-17,5979.845,5985.364,5906.266,5948.72,23390168900
2025-02-18,5935.499,5947.934,5816.051,5840.711,21494148200
2025-02-19,5834.955,5945.346,5831.482,5943.882,20529830500
2025-02-20,5941.599,5977.73,5920.568,5957.547,19820741100
2025-02-21,5969.646,6061.824,5943.195,6057.065,25231712800
2025-02-24,6057.38,6079.017,6007.179,6044.973,24381379800
2025-02-25,5967.037,6044.756,5956.176,5979.965,20683395300
2025-02-26,5990.29,6055.873,5973.857,6051.74,21086089800
2025-02-27,6050.186,6064.491,5940.335,6028.986,21665293000
2025-02-28,5997.918,6007.472,5847.151,5859.871,20522381400
2025-03-03,5875.952,5964.268,5851.56,5885.77,18502458100
2025-03-04,5845.471,5943.084,5843.463,5937.63,15392221100
2025-03-05,5937.107,5955.899,5892.533,5950.703,16307150000
2025-03-06,5980.38,6062.541,5972.604,6047.773,21304285200
2025-03-07,6029.381,6067.348,5989.321,6013.775,20743714900
2025-03-10,6022.681,6041.522,5971.813,6013.619,17304433600
2025-03-11,5944.42,6044.974,5942.912,6044.974,17385564300
2025-03-12,6068.376,6098.235,6038.822,6040.497,18476353700
2025-03-13,6032.855,6050.178,5947.782,5993.967,19371071700
2025-03-14,5993.97,6099.981,5978.532,6099.981,21924583400
2025-03-17,6119.606,6129.854,6098.508,6108.018,18431727300
2025-03-18,6126.036,6161.228,6114.206,6133.302,16602304300
2025-03-19,6117.423,6128.23,6076.564,6101.437,15389378000
2025-03-20,6094.843,6109.183,6055.381,6059.486,14718786500
2025-03-21,6038.99,6071.085,5951.795,5971.93,17410378500
2025-03-24,5973.047,5987.061,5882.878,5969.079,16919243500
2025-03-25,5969.416,5993.931,5929.673,5946.951,14748394800
2025-03-26,5935.854,5983.474,5935.854,5948.499,13670211100
2025-03-27,5932.517,6000.662,5891.766,5957.602,13470890400
2025-03-28,5954.73,5973.802,5904.916,5916.031,13426192700
2025-03-31,5886.956,5908.303,5802.419,5857.772,15425609000
2025-04-01,5870.942,5931.504,5867.848,5892.85,13644860200
2025-04-02,5884.893,5936.647,5884.113,5899.087,11215996000
2025-04-03,5842.617,5906.706,5817.966,5845.505,13493862500
2025-04-07,5523.964,5587.85,5212.677,5287.033,23652265600
2025-04-08,5279.757,5371.183,5249.232,5326.914,22384066500
2025-04-09,5249.684,5465.145,5135.966,5439.772,24511802700
2025-04-10,5534.559,5610.19,5513.954,5544.065,21196303500
2025-04-11,5514.188,5631.595,5510.895,5581.318,16441166300
2025-04-14,5633.779,5661.805,5608.73,5627.138,15548707700
2025-04-15,5625.001,5626.677,5567.027,5602.534,12327370800
2025-04-16,5589.777,5592.674,5492.655,5556.864,13253722400
2025-04-17,5527.591,5604.62,5526.888,5557.011,11365238200
2025-04-18,5546.967,5579.479,5525.405,5560.721,11164425800
2025-04-21,5556.513,5646.218,5535.699,5642.381,12311188300
2025-04-22,5634.894,5651.554,5617.879,5624.209,12466668900
2025-04-23,5647.915,5670.26,5614.768,5634.949,12700776400
2025-04-24,5633.024,5651.534,5583.43,5605.88,12269669600
2025-04-25,5613.141,5661.587,5596.527,5627.18,14000080000
2025-04-28,5624.417,5628.078,5587.786,5598.295,13621809400
2025-04-29,5583.719,5622.022,5571.236,5604.906,12674292700
2025-04-30,5604.654,5647.782,5603.172,5631.825,13838662100
2025-05-06,5668.876,5740.334,5666.47,5740.334,16277360600
2025-05-07,5805.656,5819.242,5713.273,5750.291,17101175700
2025-05-08,5731.716,5783.792,5724.951,5773.806,13614032200
2025-05-09,5770.441,5770.441,5705.165,5721.723,12393900700
2025-05-12,5751.437,5794.516,5737.462,5793.674,13582436700
2025-05-13,5838.034,5838.034,5772.072,5781.668,13827108100
2025-05-14,5778.079,5835.491,5750.537,5799.119,15627999400
2025-05-15,5786.783,5786.783,5715.294,5715.297,13516076800
2025-05-16,5703.735,5735.012,5703.735,5715.849,11670913600
2025-05-19,5719.438,5729.07,5669.721,5720.795,11538493900
2025-05-20,5723.506,5759.458,5707.81,5747.367,11689661500
2025-05-21,5741.689,5763.079,5733.828,5757.923,11580454200
2025-05-22,5739.191,5757.795,5701.161,5703.28,10905772000
2025-05-23,5697.136,5738.083,5653.044,5653.044,11436119800
2025-05-26,5653.206,5693.625,5644.579,5669.461,9717098900
2025-05-27,5666.303,5667.871,5629.134,5652.145,9514936300
2025-05-28,5651.876,5660.47,5628.417,5637.238,9490888300
2025-05-29,5637.063,5724.519,5637.063,5719.91,11468248400
2025-05-30,5704.771,5704.771,5665.518,5671.072,10990070700
2025-06-03,5653.675,5710.42,5653.298,5694.839,12285390300
2025-06-04,5696.569,5744.454,5696.569,5739.006,11619607700
2025-06-05,5741.03,5778.096,5719.547,5769.968,12522358400
2025-06-06,5768.399,5771.756,5750.659,5762.078,10821766000
2025-06-09,5772.779,5823.899,5765.355,5805.654,12818861900
2025-06-10,5809.828,5810.922,5715.971,5757.992,13826918100
2025-06-11,5758.529,5818.573,5758.529,5792.946,12371670700
2025-06-12,5780.967,5808.805,5766.521,5799.932,12561584600
2025-06-13,5783.156,5794.67,5728.211,5740.24,16761337400
2025-06-16,5725.003,5775.949,5725.003,5767.808,12824265800
2025-06-17,5772.296,5776.633,5734.829,5750.912,12152662400
2025-06-18,5740.156,5753.712,5709.803,5745.871,11270384400
2025-06-19,5733.807,5750.464,5660.05,5676.832,12553113400
2025-06-20,5669.09,5688.736,5636.785,5639.513,10179476600
2025-06-23,5613.281,5684.397,5613.281,5674.17,11160180200
2025-06-24,5683.462,5766.019,5683.462,5765.837,14208225600
2025-06-25,5777.74,5866.525,5776.124,5862.553,18463231000
2025-06-26,5868.292,5885.251,5835.34,5838.245,18016416300
2025-06-27,5850.425,5905.696,5839.578,5863.728,19938972500
2025-06-30,5877.675,5918.307,5872.225,5915.388,16627514700
2025-07-01,5915.804,5936.924,5890.114,5934.67,15419236500
2025-07-02,5922.541,5922.541,5873.892,5892.951,16250048500
2025-07-03,5896.24,5929.727,5885.943,5922.66,13007004600
2025-07-04,5917.753,5969.303,5889.73,5911.435,16494106000
2025-07-07,5901.402,5910.804,5889.602,5900.406,13720736200
2025-07-08,5903.102,5979.627,5903.102,5977.744,16868114200
2025-07-09,5980.645,5992.135,5940.176,5953.487,16491440200
2025-07-10,5950.966,6000.686,5942.29,5983.051,17624260700
2025-07-11,5985.824,6057.623,5963.257,6027.079,22236309800
2025-07-14,6033.178,6042.886,6011.687,6020.859,18927744400
2025-07-15,6018.627,6049.787,5973.797,6018.758,18973623400
2025-07-16,6019.577,6061.199,5997.163,6017.195,14861006200
2025-07-17,6013.714,6082.464,6013.044,6082.464,14969265800
2025-07-18,6092.23,6112.11,6073.638,6099.61,15315220400
2025-07-21,6115.026,6162.44,6110.988,6161.309,20735050700
2025-07-22,6166.616,6215.406,6152.814,6213.407,24621164200
2025-07-23,6218.207,6256.152,6187.012,6196.758,25837789600
2025-07-24,6197.853,6293.598,6197.853,6293.598,26835556400
2025-07-25,6297.626,6311.169,6276.416,6299.591,23705532800
2025-07-28,6305.225,6329.03,6271.93,6323.42,21444826700
2025-07-29,6308.123,6356.15,6272.314,6356.133,20175762900
2025-07-30,6345.374,6368.269,6269.513,6314.687,21212841100
2025-07-31,6297.912,6322.065,6206.19,6226.343,22421423700
2025-08-01,6221.051,6253.658,6177.478,6213.201,16590719100
2025-08-04,6190.344,6261.962,6187.622,6261.731,14859148000
2025-08-05,6277.011,6303.236,6272.506,6303.236,15420666500
2025-08-06,6298.929,6357.59,6293.225,6357.377,16602763800
2025-08-07,6356.332,6366.214,6299.493,6337.543,17044640000
2025-08-08,6324.175,6351.335,6308.148,6323.5,17250752600
2025-08-11,6335.427,6404.833,6335.427,6391.76,17490919900
2025-08-12,6392.402,6418.16,6360.109,6418.16,16835191800
2025-08-13,6422.789,6514.456,6422.215,6508.098,21602242300
2025-08-14,6509.209,6519.794,6411.921,6429.846,22895316800
2025-08-15,6417.389,6570.499,6417.389,6568.57,24521724000
2025-08-18,6612.988,6709.781,6580.437,6668.173,30244822900
2025-08-19,6663.157,6707.114,6631.119,6655.311,25283927600
2025-08-20,6623.614,6728.069,6598.551,6728.069,24423390700
2025-08-21,6739.69,6767.323,6673.061,6704.166,24254016400
2025-08-22,6704.03,6823.363,6704.03,6822.847,25678382000
2025-08-25,6886.268,6967.796,6863.932,6951.896,33382894500
2025-08-26,6928.286,7008.963,6910.406,6964.065,28153238200
2025-08-27,6964.77,7074.63,6862.562,6862.562,32806018300
2025-08-28,6858.503,7011.16,6798.934,7011.16,30806178600
2025-08-29,7030.274,7078.923,6990.753,7043.942,28091581400
2025-09-01,7087.734,7110.687,7038.344,7110.288,28590831100
2025-09-02,7108.945,7108.945,6909.723,6961.689,29403653900
2025-09-03,6988.021,7003.268,6846.181,6868.462,25908326600
2025-09-04,6884.358,6906.692,6607.985,6698.447,27034189400
2025-09-05,6709.145,6919.336,6678.6,6913.953,24085745700
2025-09-08,6927.407,6995.718,6896.66,6992.117,24417430400
2025-09-09,6959.937,6999.731,6895.509,6928.965,22584355700
2025-09-10,6911.112,6977.767,6870.404,6932.109,18992286700
2025-09-11,6924.304,7123.052,6889.586,7122.705,24395106100
2025-09-12,7115.61,7200.156,7112.422,7147.749,26656750800
2025-09-15,7170.412,7174.891,7126.829,7137.363,23826572400
2025-09-16,7152.189,7195.425,7080.427,7190.993,24234918300
2025-09-17,7184.264,7265.393,7159.667,7260.035,25826444900
2025-09-18,7248.279,7350.977,7115.631,7199.883,34858954100
2025-09-19,7200.692,7231.999,7142.061,7170.349,27150719300
2025-09-22,7182.888,7225.858,7143.075,7225.128,23185806900
2025-09-23,7240.847,7250.816,7045.561,7180.714,28128363400
2025-09-24,7140.313,7327.021,7133.432,7323.709,24006493800
2025-09-25,7325.66,7379.611,7312.351,7341.324,23617503000
2025-09-26,7311.843,7351.793,7237.046,7240.911,21144414800
2025-09-29,7251.522,7377.222,7216.736,7350.56,23353941800
2025-09-30,7372.524,7428.031,7372.063,7412.368,22070750200
2025-10-09,7470.047,7559.092,7437.324,7548.923,28313078400
2025-10-10,7499.392,7509.116,7373.984,7398.224,26225664600
2025-10-13,7135.104,7391.825,7135.104,7376.564,25802781700
2025-10-14,7434.115,7459.016,7166.082,7194.851,27735887300
2025-10-15,7205.737,7294.001,7153.419,7294.001,21755977700
2025-10-16,7269.259,7305.947,7206.443,7231.534,19493637000
2025-10-17,7226.421,7254.579,7009.891,7016.066,20004411300
2025-10-20,7092.884,7129.994,7033.384,7069.641,17683419200
2025-10-21,7095.616,7193.73,7082.3,7185.624,20597382900
2025-10-22,7135.208,7166.557,7101.827,7128.478,16974325400
2025-10-23,7108.855,7153.656,7022.295,7142.954,18893373200
2025-10-24,7175.923,7258.534,7174.351,7258.534,19532393300
2025-10-27,7336.204,7391.212,7302.017,7379.394,23205182100
2025-10-28,7344.454,7404.756,7308.272,7341.03,20211846300
2025-10-29,7350.757,7480.967,7350.757,7480.967,22384413300
2025-10-30,7462.433,7463.653,7375.239,7385.711,24341203600
2025-10-31,7385.742,7430.856,7331.003,7331.003,23204167600
2025-11-03,7327.12,7336.511,7214.833,7333.601,22168706000
2025-11-04,7315.189,7323.704,7167.347,7210.825,19332584200
2025-11-05,7098.956,7257.84,7098.956,7229.341,19558024300
2025-11-06,7243.196,7352.177,7243.196,7345.723,20172296700
2025-11-07,7307.296,7371.438,7285.819,7327.911,19292057800
2025-11-10,7357.339,7384.785,7289.768,7343.802,20450133000
2025-11-11,7364.925,7379.806,7281.975,7291.608,19166031300
2025-11-12,7264.792,7305.856,7187.869,7243.248,18550701000
2025-11-13,7243.64,7366.412,7243.64,7355.291,19989023000
2025-11-14,7283.699,7329.596,7235.462,7235.462,20586491000
2025-11-17,7248.922,7262.331,7202.593,7235.351,20305060200
2025-11-18,7215.03,7230.542,7118.409,7151.018,20221412100
2025-11-19,7141.264,7178.15,7086.123,7122.747,16278660200
2025-11-20,7174.105,7180.732,7056.9,7061.95,15961874600
2025-11-21,6955.749,6986.778,6817.41,6817.41,20893338400
2025-11-24,6856.755,6905.923,6797.496,6868.966,16636391300
2025-11-25,6915.123,7018.47,6912.32,6954.603,16271253000
2025-11-26,6946.081,7024.882,6936.877,6965.045,14894352600
2025-11-27,6970.733,7045.845,6943.444,6951.284,13784110300
2025-11-28,6947.237,7031.712,6941.483,7031.551,14021118400
2025-12-01,7053.847,7101.832,7040.803,7101.832,17897343200
2025-12-02,7084.799,7085.303,7022.61,7040.301,14951819700
2025-12-03,7044.857,7064.16,6975.089,6996.355,15783886700
2025-12-04,7001.642,7039.716,6958.632,7012.806,14103833800
2025-12-05,7008.649,7104.021,6965.806,7097.839,16873827400
2025-12-08,7119.051,7193.723,7114.323,7172.367,19261175000
2025-12-09,7150.973,7185.107,7103.833,7121.326,16690106600
2025-12-10,7111.571,7171.973,7070.475,7155.994,15396782700
2025-12-11,7171.208,7179.425,7082.893,7082.893,18184855400
2025-12-12,7088.1,7187.1,7063.841,7169.791,19840247300
2025-12-15,7121.381,7177.154,7110.678,7113.962,17217406400
2025-12-16,7101.67,7102.772,6962.645,7001.319,17206587400
2025-12-17,7002.506,7160.776,6988.871,7137.834,17441313600
2025-12-18,7096.982,7172.962,7094.54,7100.836,15489612300
2025-12-19,7124.405,7197.068,7117.158,7169.551,17884314600
2025-12-22,7205.489,7277.386,7205.489,7255.661,17824288100
2025-12-23,7257.908,7297.703,7228.723,7256.786,17347600200
2025-12-24,7257.615,7362.57,7247.405,7352.04,16883771300
2025-12-25,7341.922,7426.137,7334.34,7410.712,16841420100
2025-12-26,7422.601,7484.916,7397.426,7458.839,19927688400
2025-12-29,7467.504,7491.693,7411.447,7430.615,19884433800
2025-12-30,7390.14,7495.061,7389.869,7458.936,19620361500
2025-12-31,7473.752,7488.066,7435.066,7465.574,19442774300
2026-01-05,7523.875,7651.238,7523.248,7651.198,25185386300
2026-01-06,7663.942,7814.651,7663.662,7814.136,31312510200
2026-01-07,7838.912,7909.656,7828.394,7875.082,29390344000
2026-01-08,7853.209,7938.595,7849.068,7894.545,29356173500
2026-01-09,7907.849,8064.758,7907.849,8056.686,31462467400
2026-01-12,8141.626,8261.354,8103.238,8249.128,33523628600
2026-01-13,8270.422,8270.422,8106.61,8143.28,36413103300
2026-01-14,8165.352,8368.222,8123.405,8227.697,42276600200
2026-01-15,8170.349,8249.031,8148.788,8223.268,31359583000
2026-01-16,8241.693,8292.741,8204.525,8232.674,28197904200
2026-01-19,8199.499,8318.37,8195.089,8287.947,26149738200
2026-01-20,8307.642,8342.874,8142.142,8247.805,28986446000
2026-01-21,8196.557,8351.455,8196.557,8340.113,24330438100
2026-01-22,8355.678,8396.133,8337.195,8387.595,26880524300
2026-01-23,8422.356,8590.166,8417.752,8590.166,31969006900
2026-01-26,8624.888,8671.346,8453.476,8506.693,34928559700
2026-01-27,8464.65,8581.105,8368.175,8548.932,30285260600
2026-01-28,8565.339,8633.147,8526.534,8601.164,31177425700
2026-01-29,8584.681,8658.945,8503.095,8517.843,35419838700
2026-01-30,8439.652,8496.337,8194.584,8370.52,32894717000
2026-02-02,8279.715,8324.434,8032.35,8037.046,29964602200
2026-02-03,8135.87,8286.701,8075.374,8286.701,27222713600
2026-02-04,8270.842,8309.858,8179.352,8299.057,26886027700
2026-02-05,8203.063,8224.785,8081.428,8146.107,23184051500
2026-02-06,8054.218,8247.297,8014.66,8146.413,21864214400
2026-02-09,8280.109,8313.469,8229.003,8311.283,21166756600
2026-02-10,8318.533,8331.986,8258.152,8306.445,19580622000
2026-02-11,8295.333,8373.503,8295.122,8325.811,20401970300
2026-02-12,8342.365,8437.42,8341.771,8423.57,21213831800
2026-02-13,8366.333,8419.762,8290.839,8299.585,20278572500
2026-02-24,8403.311,8444.128,8328.568,8392.91,22462927800
2026-02-25,8412.08,8551.535,8401.597,8527.559,27789338900
2026-02-26,8542.832,8582.763,8490.922,8557.216,25411176500
2026-02-27,8499.796,8658.45,8499.796,8658.45,28036116700
2026-03-02,8585.853,8683.982,8551.46,8658.334,33903229600
2026-03-03,8651.06,8654.568,8267.109,8281.614,34615390600
2026-03-04,8167.981,8377.174,8167.981,8248.945,27210771400
2026-03-05,8383.546,8391.037,8251.106,8309.171,25634345400
2026-03-06,8273.183,8394.334,8258.645,8360.335,23451496000
2026-03-09,8234.193,8305.925,8066.141,8279.481,28651851000
2026-03-10,8341.145,8412.933,8330.935,8410.303,23994135800
2026-03-11,8419.311,8439.619,8379.033,8403.33,26448738900
2026-03-12,8396.722,8433.037,8290.588,8359.472,28243650400
2026-03-13,8317.78,8371.716,8217.969,8239.798,28813099000
2026-03-16,8227.693,8233.655,8060.782,8185.152,25620598200
2026-03-17,8199.993,8207.461,8016.002,8016.026,23013280000
2026-03-18,8044.919,8105.955,7958.45,8096.428,20649392300
2026-03-19,7975.848,8000.43,7844.152,7877.09,21974486600
2026-03-20,7913.485,7941.586,7757.833,7760.037,21944878800
